date,MU,FU,MU_raw,FU_raw
2024-03-01,0.0014466033890544446,-0.46615805452249204,0.4787842990428681,0.5145999811638671
2024-04-01,-0.12835060603445383,-0.6805905138692515,0.46265466559976365,0.4971827601989054
2024-05-01,-0.21092245047700067,-0.5346317090534729,0.45239363156448104,0.5090382263116506
2024-06-01,-0.15506220658263611,-0.4250551005585727,0.4593352696941474,0.5179385579524891
2024-07-01,0.1922721863108131,0.10445204987259236,0.502497803499284,0.5609476390854579
2024-08-01,0.18408730304619608,-0.5339550579358882,0.5014806848153058,0.5090931871234002
2024-09-01,0.25663602237754013,-0.5664307570551438,0.5104961656163076,0.5064553568747764
2024-10-01,0.5090410578053909,-0.9657267931015376,0.5418620225459534,0.47402263977849485
2024-11-01,0.26544280583239926,-1.0925560606646598,0.5115905665635282,0.4637209653738799
2024-12-01,0.09375451345955683,-0.6749655875448518,0.49025521401822963,0.49763964338255284
2025-01-01,0.5224311822321586,-0.6739594186374324,0.5435259858909327,0.4977213691914252
