,,Imef_nm,,,,,,,Inmate,,,,,,,Ped_nm,,,,,,,Prod_nm,,,,,,,Empl_nm,,,,,,,EP_nm,,,,,,,,,,,,,,,
,,Índice No Manufacturero Ponderado,,,,,,,Indice No Manufacturero Ajustado por Tamaño de Empresa,,,,,,,Nuevos Pedidos No manufactureros,,,,,,,Producción No Manufacturera,,,,,,,Empleo No Manufacturero,,,,,,,Entrega de Productos No Manufacturero,,,,,,,,,,,,,,,
PERIODO,,SERIE ORIGINAL,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,SERIE ORIGINAL,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,SERIE ORIGINAL,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,SERIE ORIGINAL,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,SERIE ORIGINAL,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,SERIE ORIGINAL,,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,,,,,,,,
,,INDICE,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,INDICE,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,INDICE,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,INDICE,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,INDICE,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,INDICE,DIF. MENSUAL,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,,,,,,,,
,S,50.0,1.4,50.1697987071696000,2.2,1.5,48.5,0.3,50.6,-0.3,50.6,1.7,-0.2,49.5,0.0,51.4,3.7,51.9,3.7,3.9,48.5,0.5,49.6,1.1,50.2,2.4,1.3,48.4,0.4,47.0,-1.0,47.2,2.4,-1.0,45.0,0.2,52.0,0.5,1.6,52.0,0.5,1.6,51.9,-0.1,,,,,,,,
,O,49.1,-0.3,48.5896510853784000,-1.6,-0.3,48.8,0.3,50.6,-0.9,50.0,-0.6,-0.8,49.6,0.1,49.3,-0.3,48.7,-3.2,-0.3,49.0,0.5,48.8,-0.7,47.8,-2.4,-0.9,48.7,0.3,46.1,-2.4,45.2,-2.0,-2.5,45.4,0.4,52.2,0.2,2.2,52.2,0.2,2.2,51.7,-0.2,,,,,,,,
,N,50.7,0.8,49.8436087502502000,1.2,0.7,49.0,0.2,50.4,-1.9,49.6,-0.4,-1.9,49.6,0.0,51.6,1.1,50.2,1.5,0.8,49.3,0.3,51.9,2.0,50.0,2.2,1.5,48.7,0.0,47.2,-1.4,46.6,1.4,-1.3,46.0,0.6,52.2,0.0,1.7,52.2,0.0,1.7,51.5,-0.2,,,,,,,,
,D,49.1,0.2,48.7750203170562000,-1.0,0.3,49.1,0.1,49.2,-1.0,49.1,-0.5,-0.9,49.7,0.1,49.8,0.8,49.2,-1.0,1.0,49.4,0.1,49.8,0.9,48.5,-1.5,0.9,48.8,0.1,46.7,-0.4,46.3,-0.3,-0.6,46.7,0.7,49.8,-2.4,-0.8,49.8,-2.4,-0.7,51.3,-0.2,,,,,,,,
2021,E,47.1,-1.3,48.8156609193371000,0.0,-1.5,49.3,0.2,46.3,-1.1,49.9,0.8,-1.0,50.0,0.3,45.5,-1.3,49.1,-0.1,-1.4,49.8,0.4,44.6,-1.4,48.2,-0.3,-1.5,49.1,0.3,43.6,-2.8,44.4,-1.9,-2.7,47.3,0.6,44.9,-4.9,-9.7,44.9,-4.9,-9.7,51.0,-0.3,,,,,,,,
,F,49.3,0.5,49.8605092394978000,1.1,0.3,49.9,0.6,49.4,1.1,50.7,0.8,1.4,50.6,0.6,50.8,1.6,50.8,1.7,0.8,50.6,0.8,49.5,2.2,50.0,1.8,1.7,50.1,1.0,47.2,-0.6,47.9,3.5,-1.2,48.1,0.8,49.8,4.9,-1.0,51.0,6.1,0.2,50.7,-0.3,,,,,,,,
,M,50.9,12.2,49.6848845425959000,-0.2,11.9,50.7,0.8,51.7,10.9,50.5,-0.2,10.5,51.4,0.8,52.5,23.3,50.0,-0.8,22.7,52.1,1.5,51.8,21.5,49.8,-0.2,21.2,51.5,1.4,49.7,5.8,49.0,1.1,5.8,48.9,0.8,49.6,-0.2,-1.9,49.6,-1.4,-1.9,50.5,-0.2,,,,,,,,
,A,49.5,14.9,51.6085472530538000,1.9,17.6,51.6,0.9,52.2,13.4,52.5,2.0,14.8,52.3,0.9,49.2,28.8,53.3,3.3,33.9,53.6,1.5,51.2,28.8,53.2,3.4,31.5,53.0,1.5,51.9,10.1,48.9,-0.1,7.5,49.6,0.7,48.1,-1.5,-5.9,51.4,1.8,-2.6,50.4,-0.1,,,,,,,,
,M,53.8,16.2,53.4674123687572000,1.9,16.3,52.4,0.8,55.3,16.1,54.0,1.5,16.2,53.0,0.7,57.2,28.9,56.6,3.3,29.1,54.9,1.3,56.7,28.2,56.0,2.8,28.4,54.0,1.0,51.5,10.1,51.3,2.4,10.1,50.2,0.6,49.7,1.6,-2.4,49.7,-1.7,-2.4,50.3,-0.1,,,,,,,,
,J,53.4,11.3,53.6310810132010000,0.1,11.2,52.7,0.3,52.8,9.8,53.5,-0.5,9.7,53.4,0.4,57.1,19.5,57.4,0.8,19.8,55.5,0.6,55.6,18.1,56.4,0.4,18.4,54.5,0.5,51.4,9.6,51.0,-0.3,8.9,50.7,0.5,49.5,-0.2,-2.0,49.2,-0.5,-2.3,50.3,0.0,,,,,,,,
,J,52.3,5.9,52.9094976900128000,-0.7,5.9,52.7,0.0,53.2,6.5,53.5,0.0,6.5,53.4,0.0,55.2,10.7,56.3,-1.1,10.4,55.4,-0.1,52.7,8.0,54.1,-2.3,7.9,54.3,-0.2,50.4,7.0,51.1,0.1,7.2,51.1,0.4,50.9,1.4,-2.0,50.9,1.7,-2.0,50.4,0.1,,,,,,,,
,A,50.8,3.0,51.1927420243820000,-1.7,3.2,52.4,-0.3,49.1,-0.6,48.6,-4.9,-0.3,53.1,-0.3,51.5,3.9,52.6,-3.7,4.4,54.8,-0.6,51.5,3.9,52.0,-2.1,4.2,53.9,-0.4,50.1,5.8,50.7,-0.4,5.9,51.4,0.3,50.1,-0.8,-1.4,50.1,-0.8,-1.4,50.4,0.0,,,,,,,,
,S,51.2,1.2,51.5186194904713000,0.3,1.3,52.0,-0.4,52.0,1.4,52.1,3.5,1.5,52.7,-0.4,52.8,1.4,53.5,0.9,1.6,54.0,-0.8,51.3,1.7,52.2,0.2,2.0,53.6,-0.3,51.2,4.2,51.3,0.6,4.1,51.8,0.4,49.6,-0.5,-2.4,49.6,-0.5,-2.4,50.5,0.1,,,,,,,,
,O,53.5,4.4,52.6713898583651000,1.2,4.1,51.7,-0.3,54.3,3.7,53.1,1.0,3.1,52.3,-0.4,56.2,6.9,53.9,0.4,5.2,53.4,-0.6,55.7,6.9,55.3,3.1,7.5,53.6,0.0,52.2,6.1,54.7,3.4,9.5,52.3,0.5,49.8,0.2,-2.4,52.2,2.6,0.0,50.4,-0.1,,,,,,,,
,N,52.0,1.3,50.6163645228000000,-2.1,0.8,51.7,0.0,54.1,3.7,51.1,-2.0,1.5,52.1,-0.2,54.8,3.2,52.2,-1.7,2.0,53.3,-0.1,53.3,1.4,52.3,-3.0,2.3,53.9,0.3,51.3,4.1,52.7,-2.0,6.1,52.7,0.4,48.7,-1.1,-3.5,51.3,-0.9,-0.9,50.4,0.0,,,,,,,,
,D,53.5,4.4,52.3240035362164000,1.7,3.5,51.8,0.1,55.5,6.3,52.9,1.8,3.8,52.3,0.2,57.7,7.9,54.4,2.2,5.2,53.5,0.2,55.1,5.3,56.0,3.7,7.5,54.4,0.5,51.9,5.2,54.5,1.8,8.2,52.9,0.2,49.3,0.6,-0.5,51.9,0.6,2.1,50.2,-0.2,,,,,,,,
2022,E,47.1,0.0,48.9074391176578000,-3.4,0.1,52.0,0.2,47.9,1.6,51.5,-1.4,1.6,52.6,0.3,46.3,0.8,49.9,-4.5,0.8,53.9,0.4,44.0,-0.6,47.7,-8.3,-0.5,54.6,0.2,47.5,3.9,48.5,-6.0,4.1,52.8,-0.1,50.5,1.2,5.6,50.5,-1.4,5.6,50.0,-0.2,,,,,,,,
,F,50.7,1.4,51.2412249249154000,2.3,1.3,52.1,0.1,52.3,2.9,53.1,1.6,2.4,53.1,0.5,52.3,1.5,52.7,2.8,1.9,54.2,0.3,51.7,2.2,52.9,5.2,2.9,54.4,-0.2,49.9,2.7,50.6,2.1,2.7,52.5,-0.3,49.0,-1.5,-0.8,49.0,-1.5,-2.0,49.8,-0.2,,,,,,,,
,M,54.0,3.1,52.5864779204287000,1.4,2.9,52.2,0.1,55.6,3.9,54.1,1.0,3.6,53.5,0.4,58.3,5.8,55.6,2.9,5.6,54.5,0.3,56.8,5.0,54.6,1.7,4.8,54.1,-0.3,52.0,2.3,51.1,0.5,2.1,52.1,-0.4,48.8,-0.2,-0.8,48.8,-0.2,-0.8,49.5,-0.3,,,,,,,,
,A,52.7,3.2,52.4195956994822000,-0.2,0.8,52.2,0.0,55.4,3.2,55.0,0.9,2.5,53.8,0.3,54.9,5.7,54.4,-1.2,1.1,54.7,0.2,54.4,3.2,54.0,-0.6,0.8,53.8,-0.3,52.3,0.4,52.4,1.3,3.5,51.8,-0.3,49.2,0.4,1.1,49.2,0.4,-2.2,49.4,-0.1,,,,,,,,
,M,52.4,-1.4,52.2806922757094000,-0.1,-1.2,52.2,0.0,54.4,-0.9,53.3,-1.7,-0.7,53.9,0.1,55.3,-1.9,55.1,0.7,-1.5,54.8,0.1,53.7,-3.0,53.6,-0.4,-2.4,53.5,-0.3,51.7,0.2,51.6,-0.8,0.3,51.7,-0.1,48.9,-0.3,-0.8,48.9,-0.3,-0.8,49.3,-0.1,,,,,,,,
,J,51.4,-2.0,51.7841282071126000,-0.5,-1.8,52.2,0.0,52.9,0.1,53.5,0.2,0.0,53.7,-0.2,53.9,-3.2,54.2,-0.9,-3.2,54.7,-0.1,51.9,-3.7,52.7,-0.9,-3.7,53.2,-0.3,51.4,0.0,51.5,-0.1,0.5,51.7,0.0,48.4,-0.5,-1.1,48.4,-0.5,-0.8,49.2,-0.1,,,,,,,,
,J,52.1,-0.2,52.5192143416464000,0.7,-0.4,52.1,-0.1,53.1,-0.1,53.2,-0.3,-0.3,53.5,-0.2,54.8,-0.4,55.4,1.2,-0.9,54.7,0.0,52.7,0.0,53.6,0.9,-0.5,53.2,0.0,50.9,0.5,51.7,0.2,0.6,51.8,0.1,50.0,1.6,-0.9,50.0,1.6,-0.9,49.3,0.1,,,,,,,,
,A,52.0,1.2,52.3973134494411000,-0.1,1.2,52.2,0.1,54.2,5.1,54.1,0.9,5.5,53.4,-0.1,54.4,2.9,55.2,-0.2,2.6,54.7,0.0,52.7,1.2,53.3,-0.3,1.3,53.3,0.1,51.6,1.5,52.2,0.5,1.5,51.9,0.1,49.2,-0.8,-0.9,49.2,-0.8,-0.9,49.4,0.1,,,,,,,,
,S,51.2,0.0,51.6003143418111000,-0.8,0.1,52.2,0.0,52.8,0.8,53.2,-0.9,1.1,53.5,0.1,52.0,-0.8,53.1,-2.1,-0.4,54.7,0.0,51.3,0.0,52.3,-1.0,0.1,53.4,0.1,51.6,0.4,51.6,-0.6,0.3,51.9,0.0,49.8,0.6,0.2,49.8,0.6,0.2,49.6,0.2,,,,,,,,
,O,52.8,-0.7,51.9500568489734000,0.4,-0.7,52.4,0.2,54.9,0.6,52.7,-0.5,-0.4,53.7,0.2,55.1,-1.1,54.6,1.5,0.7,54.9,0.2,53.9,-1.8,54.2,1.9,-1.1,53.6,0.2,51.8,-0.4,52.8,1.2,-1.9,51.7,-0.2,50.4,0.6,0.6,51.8,2.0,-0.4,49.8,0.2,,,,,,,,
,N,54.3,2.3,53.0501307640729000,1.1,2.5,52.5,0.1,55.8,1.7,54.6,1.9,3.5,54.0,0.3,58.1,3.3,55.9,1.3,3.7,55.2,0.3,57.3,4.0,54.4,0.2,2.1,53.9,0.3,51.6,0.3,51.0,-1.8,-1.7,51.5,-0.2,50.2,-0.2,1.5,50.2,-1.6,-1.1,50.0,0.2,,,,,,,,
,D,53.8,0.3,53.1392325330438000,0.0,0.8,52.6,0.1,55.3,-0.2,54.4,-0.2,1.5,54.2,0.2,57.3,-0.4,55.9,0.0,1.5,55.4,0.2,55.9,0.8,54.0,-0.4,-2.0,54.1,0.2,52.1,0.2,51.4,0.4,-3.1,51.2,-0.3,50.0,-0.2,0.7,50.0,-0.2,-1.9,50.2,0.2,,,,,,,,
2023,E,50.4,3.3,52.1923334687280000,-0.9,3.3,52.6,0.0,51.2,3.3,54.8,0.4,3.3,54.1,-0.1,51.6,5.3,55.3,-0.6,5.4,55.4,0.0,49.8,5.8,53.3,-0.7,5.6,54.1,0.0,48.9,1.4,49.9,-1.5,1.4,51.0,-0.2,51.2,1.2,0.7,51.2,1.2,0.7,50.3,0.1,,,,,,,,
,F,51.7,-2.3,52.2697631483115000,0.1,-0.3,52.5,-0.1,53.0,-2.6,53.6,-1.2,-0.5,53.9,-0.2,54.1,-4.2,54.7,-0.6,-0.9,55.1,-0.3,52.4,-4.4,53.8,0.5,-0.8,53.8,-0.3,50.2,-1.8,50.8,0.9,-0.3,50.9,-0.1,50.2,-1.0,1.4,50.2,-1.0,1.4,50.4,0.1,,,,,,,,
,M,54.6,1.9,53.0143948202474000,0.7,0.6,52.3,-0.2,55.8,0.4,54.0,0.4,-1.0,53.5,-0.4,58.2,3.3,55.2,0.5,0.8,54.5,-0.6,57.6,3.2,55.1,1.3,1.1,53.5,-0.3,52.7,0.4,51.9,1.1,-0.5,50.9,0.0,49.9,-0.3,0.7,49.9,-0.3,0.7,50.5,0.1,,,,,,,,
,A,52.1,-0.6,52.2094096547170000,-0.8,-0.2,52.1,-0.2,52.4,-2.0,52.2,-1.8,-2.8,53.1,-0.4,54.3,-0.6,54.3,-0.9,-0.1,54.0,-0.5,53.0,-1.4,53.2,-1.9,-0.8,53.1,-0.4,51.0,-1.3,51.0,-0.9,-1.4,50.9,0.0,50.3,0.4,1.1,50.4,0.5,1.2,50.6,0.1,,,,,,,,
,M,51.3,-1.1,51.4023024759437000,-0.8,-0.9,52.0,-0.1,53.8,0.9,53.0,0.8,-0.3,52.9,-0.2,52.7,-2.6,53.0,-1.3,-2.1,53.7,-0.3,51.1,-2.6,51.6,-1.6,-2.0,52.9,-0.2,50.4,-1.3,50.6,-0.4,-1.0,51.1,0.2,50.8,0.5,1.9,50.8,0.4,1.9,50.7,0.1,,,,,,,,
,J,51.2,-0.2,51.6364523121799000,0.2,-0.2,52.1,0.1,52.5,-0.6,52.8,-0.2,-0.7,52.9,0.0,52.1,-1.8,52.7,-0.3,-1.5,53.8,0.1,50.9,-1.0,51.8,0.2,-0.9,53.0,0.1,51.1,-0.3,51.0,0.4,-0.5,51.2,0.1,50.9,0.1,2.5,50.9,0.1,2.5,50.8,0.1,,,,,,,,
,J,52.1,0.0,52.2888209095345000,0.7,-0.2,52.3,0.2,53.2,-1.0,53.1,0.3,-0.1,53.0,0.1,53.8,-1.0,53.9,1.2,-1.5,54.1,0.3,53.7,1.0,54.0,2.2,0.4,53.2,0.2,50.4,-0.5,51.1,0.1,-0.6,51.2,0.0,50.6,-0.3,0.6,50.6,-0.3,0.6,50.9,0.1,,,,,,,,
,A,52.4,0.4,52.7702766807321000,0.5,0.4,52.6,0.3,52.8,0.0,52.8,-0.3,-1.3,53.3,0.3,54.7,0.3,55.1,1.2,-0.1,54.6,0.5,53.2,0.5,53.9,-0.1,0.6,53.4,0.2,51.0,-0.6,51.5,0.4,-0.7,51.2,0.0,50.7,0.1,1.5,50.7,0.1,1.5,51.0,0.1,,,,,,,,
,S,52.8,1.6,53.3019964346592000,0.5,1.7,52.7,0.1,53.5,-1.4,54.0,1.2,0.8,53.5,0.2,54.5,2.5,55.7,0.6,2.6,54.8,0.2,53.1,1.8,54.3,0.4,2.0,53.6,0.2,51.8,0.2,51.7,0.2,0.1,51.1,-0.1,51.8,1.1,2.0,51.8,1.1,2.0,51.1,0.1,,,,,,,,
,O,53.2,0.4,53.0006216557215000,-0.3,1.0,52.7,0.0,53.8,-2.0,53.9,-0.1,1.2,53.7,0.2,55.7,0.6,55.6,-0.1,1.0,54.9,0.1,53.8,-0.1,53.1,-1.2,-1.1,53.5,-0.1,51.9,0.1,50.9,-0.8,-1.9,50.9,-0.2,51.5,-0.3,1.1,51.5,-0.3,-0.3,51.2,0.1,,,,,,,,
,N,53.7,-0.6,52.2947166347031000,-0.7,-0.8,52.6,-0.1,55.0,-0.3,53.7,-0.2,-0.9,53.6,-0.1,56.4,-1.7,54.0,-1.6,-1.9,54.7,-0.2,56.6,-0.7,53.3,0.2,-1.1,53.3,-0.2,50.8,-0.8,50.2,-0.7,-0.8,50.7,-0.2,51.1,-0.4,0.9,51.1,-0.4,0.9,51.2,0.0,,,,,,,,
,D,52.8,-1.0,51.9566291205000000,-0.3,-1.1,52.3,-0.3,54.3,3.1,53.4,-0.3,-1.0,53.4,-0.2,55.3,-2.0,53.7,-0.3,-2.2,54.3,-0.4,54.3,-1.6,52.3,-1.0,-1.7,52.8,-0.5,51.0,-1.1,50.3,0.1,-1.1,50.5,-0.2,50.6,-0.5,0.6,50.6,-0.5,0.6,51.2,0.0,,,,,,,,
2024,E,49.8,-0.6,51.6492471162422000,-0.4,-0.6,51.9,-0.4,49.2,-3.8,52.5,-0.9,-2.3,52.9,-0.5,49.4,-2.2,53.1,-0.6,-2.2,53.9,-0.4,48.8,-1.0,52.3,0.0,-1.0,52.4,-0.4,49.1,0.2,50.1,-0.2,0.2,50.2,-0.3,52.1,1.5,0.9,52.1,1.5,0.9,51.2,0.0,,,,,,,,
,F,51.8,0.1,52.3525437521188000,0.8,0.1,51.6,-0.3,53.7,-2.1,54.0,1.5,0.4,52.4,-0.5,54.0,-0.1,54.7,1.6,0.0,53.4,-0.5,51.5,-0.9,52.8,0.5,-1.0,51.9,-0.5,50.0,-0.2,50.5,0.4,-0.3,50.1,-0.1,51.8,-0.3,1.6,51.8,-0.3,1.6,51.1,-0.1,,,,,,,,
,M,52.2,-2.4,51.5182377989425000,-0.9,-1.5,51.3,-0.3,53.4,1.0,52.3,-1.7,-1.7,52.0,-0.4,55.2,-3.0,53.8,-0.9,-1.4,53.0,-0.4,52.4,-5.2,51.6,-1.2,-3.5,51.6,-0.3,51.0,-1.7,50.5,0.0,-1.4,50.0,-0.1,50.3,-1.5,0.4,49.9,-1.9,0.0,51.0,-0.1,,,,,,,,
,A,51.0,-1.1,50.3611095698671000,-1.1,-1.8,51.1,-0.2,50.2,-3.6,50.7,-1.6,-1.5,51.6,-0.4,53.2,-1.1,52.0,-1.8,-2.3,52.6,-0.4,52.0,-1.0,50.6,-1.0,-2.6,51.3,-0.3,48.6,-2.4,49.0,-1.5,-2.0,49.9,-0.1,50.1,-0.2,-0.2,50.1,0.2,-0.3,50.8,-0.2,,,,,,,,
,M,50.0,-1.3,50.4181349013296000,0.0,-1.0,50.8,-0.3,51.3,-1.2,50.8,0.1,-2.2,51.3,-0.3,50.1,-2.6,50.8,-1.2,-2.2,52.1,-0.5,49.3,-1.8,50.4,-0.2,-1.2,51.1,-0.2,48.8,-1.6,49.2,0.2,-1.4,49.7,-0.2,51.8,1.7,1.0,51.8,1.7,1.0,50.7,-0.1,,,,,,,,
,J,50.6,-0.6,51.0605917285116000,0.7,-0.5,50.6,-0.2,51.5,-1.7,51.7,0.9,-1.1,51.1,-0.2,51.0,-1.1,51.9,1.1,-0.8,51.7,-0.4,50.6,-0.3,51.6,1.2,-0.2,50.9,-0.2,50.5,-0.6,50.4,1.2,-0.6,49.4,-0.3,50.3,-1.5,-0.6,50.3,-1.5,-0.6,50.6,-0.1,,,,,,,,
,J,50.8,-1.3,50.8355826570475000,-0.3,-1.5,50.4,-0.2,51.8,-1.0,51.5,-0.2,-1.6,50.8,-0.3,52.4,-1.4,52.3,0.4,-1.6,51.3,-0.4,51.3,-2.4,51.2,-0.4,-2.8,50.6,-0.3,48.9,-1.5,49.4,-1.0,-1.7,49.1,-0.3,50.6,0.3,0.0,50.6,0.3,0.0,50.5,-0.1,,,,,,,,
,A,50.1,-2.3,50.3276357597290000,-0.5,-2.5,50.2,-0.2,50.0,-3.5,50.2,-1.3,-2.6,50.5,-0.3,51.1,-3.6,51.1,-1.2,-4.0,51.0,-0.3,50.0,-3.2,50.5,-0.7,-3.4,50.3,-0.3,48.0,-3.0,48.4,-1.0,-3.1,48.8,-0.3,51.2,0.6,0.5,51.2,0.6,0.5,50.5,0.0,,,,,,,,
,S,49.0,-3.8,49.5418148622229000,-0.8,-3.8,50.0,-0.2,49.1,-4.7,49.7,-0.5,-4.3,50.1,-0.4,49.2,-5.3,50.3,-0.8,-5.4,50.8,-0.2,48.3,-4.8,49.5,-1.0,-4.8,50.0,-0.3,48.6,-3.2,48.5,0.1,-3.2,48.7,-0.1,50.1,-1.1,-1.7,50.1,-1.1,-1.7,50.6,0.1,,,,,,,,
,O,49.4,-3.8,49.1377141386744000,-0.4,-3.9,49.8,-0.2,49.5,-5.5,49.6,-0.1,-4.3,49.8,-0.3,49.3,-6.4,49.1,-1.2,-6.5,50.4,-0.4,48.9,-4.9,48.4,-1.1,-4.7,49.4,-0.6,48.8,-3.1,47.8,-0.7,-3.1,48.6,-0.1,50.5,0.4,-1.0,50.4,0.3,-1.1,50.6,0.0,,,,,,,,
,N,51.9,-1.8,50.3990686684631000,1.3,-1.9,49.6,-0.2,53.4,-0.9,51.8,2.2,-1.9,49.5,-0.3,53.8,-2.6,51.4,2.3,-2.6,49.8,-0.6,53.8,-2.8,50.3,1.9,-3.0,48.9,-0.5,49.7,-1.1,49.2,1.4,-1.0,48.5,-0.1,50.2,-0.3,-0.9,50.2,-0.2,-0.9,50.8,0.2,,,,,,,,
,D,50.4,-2.4,49.5848738635828000,-0.8,-2.4,49.4,-0.2,50.2,1.0,49.3,-2.5,-4.1,49.2,-0.3,51.3,-4.0,49.8,-1.6,-3.9,49.2,-0.6,50.4,-3.9,48.5,-1.8,-3.8,48.3,-0.6,49.3,-1.7,48.7,-0.5,-1.6,48.6,0.1,50.7,0.5,0.1,50.7,0.5,0.1,51.0,0.2,,,,,,,,
2025,E,47.4,-2.4,49.0894121581031000,-0.5,-2.5,49.2,-0.2,46.0,-7.7,49.0,-0.3,-3.5,48.9,-0.3,44.3,-5.1,47.9,-1.9,-5.2,48.5,-0.7,43.8,-5.0,47.1,-1.4,-5.2,47.8,-0.5,47.7,-1.4,48.7,0.0,-1.4,48.6,0.0,53.7,3.0,1.6,53.7,3.0,1.6,51.2,0.2,,,,,,,,
